Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Bosnia and Herzegovina,BIH,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4635.51777931783,4736.59374702643,4770.9104099763,4969.04191858468,5113.41589071679,5352.40178524424,5591.02796169517,5827.69022487883,6056.24494529845,..
Bosnia and Herzegovina,BIH,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,81.8582206894344,76.338420506994,81.3314621609958,79.9968307844829,73.63376728507,85.2657922476032,85.0580846843385,85.0963377323736,80.408144763545,..
Bosnia and Herzegovina,BIH,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.747,9.87,9.981,10.088,10.194,10.305,10.427,10.563,..,..
Bosnia and Herzegovina,BIH,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,9.256,9.188,9.087,8.963,8.818,8.655,8.477,8.293,..,..
Bosnia and Herzegovina,BIH,Age dependency ratio (% of working-age population),SP.POP.DPND,42.2407843167362,42.3392044314713,42.2470793744868,42.0430009659039,41.995131041851,42.2922954488685,42.856353358083,43.9790668132436,45.4260912327308,..
Botswana,BWA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,5650,6850,7800,8000,7840,6960,6880,7020,7750,..
Botswana,BWA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,6434.81565688465,6728.20195409419,6944.80763670943,7646.41431460258,7864.25328125683,7613.69840975739,7797.14680491694,7859.43947748221,8031.01494349303,..
Botswana,BWA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,14.766069643862,15.3828061755663,15.3367914905467,16.3787735232808,16.0046640892836,15.6670119042826,14.0205658626322,10.2083880357458,9.71543238275261,..
Botswana,BWA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.146,8.391,7.713,7.122,6.634,6.259,6,5.834,..,..
Botswana,BWA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,27.934,27.754,27.524,27.231,26.87,26.44,25.943,25.396,..,..
Botswana,BWA,Age dependency ratio (% of working-age population),SP.POP.DPND,62.0358025567197,62.093068706514,62.328284130668,62.6682156346391,63.0024037335914,63.2737970129443,63.0563593251405,62.6695574171503,62.1713049096165,..
Brazil,BRA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,9660,11080,12360,12810,12100,10160,8930,8670,9140,..
Brazil,BRA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,11286.2430162457,11627.8103904236,11745.7786214898,11993.4839848731,11951.2094463497,11431.1544808449,10962.6254944006,10990.1866770681,11026.2421606775,..
Brazil,BRA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,16.4347202470929,15.8570454104044,18.2570185104955,19.8019419239714,23.1338614671994,30.8169351551059,30.8877523600153,26.9398308004586,30.3131702615812,..
Brazil,BRA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.045,6.071,6.106,6.147,6.195,6.25,6.311,6.378,..,..
Brazil,BRA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,15.327,15.11,14.93,14.772,14.624,14.472,14.307,14.125,..,..
Brazil,BRA,Age dependency ratio (% of working-age population),SP.POP.DPND,46.2933003980814,45.6573642240306,45.0795496472828,44.5602184175111,44.1116978134857,43.7481057517691,43.5775128857445,43.4500607489418,43.3833797933835,..
British Virgin Islands,VGB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Age dependency ratio (% of working-age population),SP.POP.DPND,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,33300,35520,42370,45320,43130,38830,33160,29890,31020,..
Brunei Darussalam,BRN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,35269.5531076448,36121.891977592,35967.3283979567,34729.8266256897,33471.1464519954,32869.2866185522,31685.2254544178,31752.7874645235,31436.9485949026,..
Brunei Darussalam,BRN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,3.831,3.887,3.944,4.009,4.081,4.162,4.251,4.345,..,..
Brunei Darussalam,BRN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.329,17.294,17.221,17.052,16.765,16.365,15.882,15.376,..,..
Brunei Darussalam,BRN,Age dependency ratio (% of working-age population),SP.POP.DPND,41.5404449656388,40.7506453204436,40.2421792618629,39.8983679371251,39.5728027031078,39.2034436250663,39.2449988888262,39.0119534959882,38.6956282757216,..
Bulgaria,BGR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,6980,7220,7420,7590,7730,7480,7580,7860,8860,..
Bulgaria,BGR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,6843.26694975885,7019.17404574254,7062.13497737665,7136.84597816382,7309.4151151672,7611.55087800877,7966.88200882858,8331.15227287203,8651.09480143084,..
Bulgaria,BGR,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,102.177294650846,85.6656684550213,96.461754914402,94.7461947209149,83.2494642991698,81.5474455142743,74.6798178209542,68.5569771544084,60.2885174805046,..
Bulgaria,BGR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,14.9,14.7,15,14.4,15.1,15.3,15.1,15.5,..,..
Bulgaria,BGR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.2,9.6,9.5,9.2,9.4,9.2,9.1,9,..,..
Bulgaria,BGR,Age dependency ratio (% of working-age population),SP.POP.DPND,46.145403590479,47.2212232720159,48.4027166279201,49.6703698767036,50.9564416775364,52.1897714267056,53.2466619424459,54.3265513629189,55.3214307352731,..
Burkina Faso,BFA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,570,600,650,690,690,630,600,590,660,..
Burkina Faso,BFA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,575.446452687734,595.392988928601,615.095970788297,631.610260603211,639.708095622635,645.369860579085,664.02363057197,685.757486149844,709.755188088689,..
Burkina Faso,BFA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,24.5983270401374,22.2091296368984,23.0582093419918,21.8977557724932,21.2222504163441,26.1051077733517,26.9203937971555,26.2473447615353,23.4197375052073,..
Burkina Faso,BFA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.645,10.195,9.789,9.426,9.105,8.823,8.571,8.341,..,..
Burkina Faso,BFA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,42.314,41.721,41.127,40.543,39.979,39.437,38.92,38.419,..,..
Burkina Faso,BFA,Age dependency ratio (% of working-age population),SP.POP.DPND,94.8985985605555,94.7165322297479,94.2981474941527,93.7096354936371,93.0148682548031,92.2404614970802,91.5612541284844,90.8038725664118,89.9517925391388,..
Burundi,BDI,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,220,230,250,260,260,260,270,280,280,..
Burundi,BDI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,234.235646874999,235.988766659787,238.816045825172,242.845994657449,245.326738733565,228.432544171606,219.961497757751,214.139246201959,210.783569728591,..
Burundi,BDI,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,30.7185628627881,27.2455690702187,28.6796239125745,27.8634611775048,25.5713063621366,20.1750816397644,20.3754338631995,19.3827871532086,19.1616515813544,..
Burundi,BDI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.113,9.728,9.373,9.052,8.767,8.517,8.3,8.106,..,..
Burundi,BDI,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,42.919,42.682,42.35,41.933,41.44,40.883,40.278,39.646,..,..
Burundi,BDI,Age dependency ratio (% of working-age population),SP.POP.DPND,89.7575646224579,89.7905851780652,89.9537626548692,90.2347333773479,90.5707308914275,90.8999251434,91.1937470444992,91.3591809343263,91.3825124942437,..
Cabo Verde,CPV,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3400,3510,3440,3500,3370,3210,3130,3090,3450,..
Cabo Verde,CPV,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3378.25485950035,3468.66705505948,3461.92665130578,3445.30537729537,3422.74880170376,3414.55798421071,3532.14021075649,3630.48379237243,3786.73405130615,..
Cabo Verde,CPV,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,56.0869226464848,57.9682383147037,74.2388846581086,83.3184392120478,87.3365759902767,100.312290137963,96.1964394459834,103.009317202173,89.2950522371704,..
Cabo Verde,CPV,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.005,5.991,5.961,5.918,5.866,5.807,5.744,5.682,..,..
Cabo Verde,CPV,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,22.37,22.084,21.792,21.477,21.132,20.754,20.345,19.919,..,..
Cabo Verde,CPV,Age dependency ratio (% of working-age population),SP.POP.DPND,60.3566127646278,58.0303543879546,56.18739953011,54.7525159667118,53.5748362817436,52.5579786197934,51.6784273185999,50.8653403541075,50.121059359117,..
Cambodia,KHM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,750,810,880,970,1020,1060,1140,1230,1380,..
Cambodia,KHM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,785.502282874113,827.777013823179,873.949283306707,922.890205656967,972.742728302532,1024.62136452219,1079.63053900011,1137.82139678947,1205.29294954775,..
Cambodia,KHM,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,35.6548204908712,36.5608781464872,49.2396167460333,50.9800377786537,51.3738514133656,57.2303785899963,61.7524218052689,62.5762594114668,66.9237682864961,..
Cambodia,KHM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.512,6.401,6.308,6.228,6.159,6.099,6.051,6.017,..,..
Cambodia,KHM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,25.502,25.166,24.797,24.422,24.048,23.674,23.291,22.889,..,..
Cambodia,KHM,Age dependency ratio (% of working-age population),SP.POP.DPND,58.881372700517,58.0216216321949,57.125942248316,56.3530362316692,55.8298056670233,55.5726749850255,55.3928119495108,55.4805349891597,55.6907148735824,..
Cameroon,CMR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1330,1350,1360,1430,1480,1440,1380,1340,1440,..
Cameroon,CMR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1285.26172565588,1302.15555342518,1324.63796570443,1358.78329969841,1400.38701702896,1440.37879990249,1467.76075196122,1480.28788488156,1497.78348533909,..
Cameroon,CMR,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,12.3290518754139,10.6596416087821,13.5674498053485,16.3013357070019,16.615484852067,23.8914637841241,25.6989360736219,30.5795935183332,30.3994972153699,..
Cameroon,CMR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.583,11.277,10.968,10.657,10.347,10.046,9.762,9.501,..,..
Cameroon,CMR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,39.42,38.992,38.522,38.02,37.497,36.964,36.429,35.9,..,..
Cameroon,CMR,Age dependency ratio (% of working-age population),SP.POP.DPND,87.0359362016496,86.8091057428393,86.5116059826384,86.1316940048732,85.6335342588988,85.0001973208983,84.4851599042266,83.8192169821528,83.0176316118181,..
Canada,CAN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,44480,47190,51080,52810,52190,47590,43950,43000,44860,..
Canada,CAN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,47450.3184700703,48466.8509143277,48788.3330342366,49400.4583023845,50309.1598956693,50279.5858384833,50263.8343255264,51150.7546213588,51382.4227903107,..
Canada,CAN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Canada,CAN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7,7.1,7.1,7.2,7.3,7.4,7.4,7.5,..,..
Canada,CAN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.1,11,11,10.8,10.8,10.7,10.6,10.3,..,..
Canada,CAN,Age dependency ratio (% of working-age population),SP.POP.DPND,44.1799447904124,44.6476337433392,45.1391853894768,45.7069754663487,46.3805411151733,47.156455788445,47.8263144313975,48.6160788402922,49.4818756303058,..
Cayman Islands,CYM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2.9538638881134,3.18399319783271,3.27845484997506,3.23618841017799,2.86000035092029,2.87872117045416,3.14685884789095,3.42232432860651,..,..
Cayman Islands,CYM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14.7873308057384,14.4726963537851,13.6305323925593,12.5357847756895,12.4752162546278,10.9899414095574,10.7612789616996,9.9025588211994,..,..
Cayman Islands,CYM,Age dependency ratio (% of working-age population),SP.POP.DPND,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,510,530,570,380,390,400,410,420,480,..
Central African Republic,CAF,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,487.945383289614,504.746050229296,528.129706797586,336.929919528233,336.098418497472,349.166097359486,363.049364422504,374.417618733678,384.780000778485,..
Central African Republic,CAF,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,29.5011433777498,23.3760234666944,22.9006914526987,35.0331610048155,34.6123640631356,39.7635006759004,37.2698322539714,33.5783036017574,32.6503520649628,..
Central African Republic,CAF,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,16.329,15.817,15.28,14.725,14.164,13.621,13.119,12.671,..,..
Central African Republic,CAF,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,38.905,38.431,37.933,37.427,36.927,36.454,36.029,35.66,..,..
Central African Republic,CAF,Age dependency ratio (% of working-age population),SP.POP.DPND,88.9663977834581,90.2290255114737,91.2068176352394,91.8710823473283,92.2650379906679,92.4402496274904,91.5254079903429,90.3957606131734,89.1077316362292,..
Chad,TCD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,910,880,960,970,980,880,730,640,670,..
Chad,TCD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,891.698817391114,862.919427854356,908.426122386938,928.563189497965,960.440919994578,955.727325440693,868.211695358308,816.737363324789,813.342478774863,..
Chad,TCD,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,20.9423585379594,19.8147825950886,19.5657217504677,23.6672802995365,28.1678917148583,28.0096661452741,30.472715244806,31.9459337226409,29.2910166151758,..
Chad,TCD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,14.598,14.161,13.752,13.38,13.053,12.77,12.527,12.309,..,..
Chad,TCD,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,46.603,46.01,45.42,44.841,44.276,43.73,43.201,42.683,..,..
Chad,TCD,Age dependency ratio (% of working-age population),SP.POP.DPND,105.428602169832,104.936552679563,104.201701879172,103.292447543931,102.261182306787,101.131862259708,100.370698422523,99.4705588169464,98.4395487485402,..
Channel Islands,CHI,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.046,8.002,7.963,7.925,7.89,7.858,7.833,7.817,..,..
Channel Islands,CHI,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,10.73,10.657,10.557,10.438,10.306,10.17,10.044,9.939,..,..
Channel Islands,CHI,Age dependency ratio (% of working-age population),SP.POP.DPND,44.7705191415313,45.4389419863051,46.0227067940169,46.4864913431388,46.794407320935,46.986677568723,47.412902371175,47.7651037286235,48.1170348620028,..
Chile,CHL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,10750,12340,14350,15270,14990,14140,13420,13290,14670,..
Chile,CHL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,12808.034586422,13455.8378125533,14035.679130826,14461.1743775771,14561.3261643057,14722.366327632,14771.2576454381,14748.510580873,15130.1543224426,..
Chile,CHL,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.631,5.677,5.728,5.785,5.848,5.917,5.993,6.076,..,..
Chile,CHL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14.613,14.463,14.258,14.002,13.7,13.369,13.031,12.711,..,..
Chile,CHL,Age dependency ratio (% of working-age population),SP.POP.DPND,45.8657564263722,45.5512574902593,45.3087423511922,45.1721191320526,45.1601813071934,45.271634186872,45.3018499204829,45.3828389358575,45.5258883363112,..
China,CHN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,4340,5050,5930,6770,7500,7910,8210,8630,9470,..
China,CHN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4550.45359583857,4961.23468857388,5325.1601061666,5710.5878733775,6096.48781698006,6484.43594759644,6883.89542488146,7308.06536597714,7754.96211882137,..
China,CHN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,12.1205745702876,13.9619711033616,13.3731925739638,15.5039702065057,16.9400047862035,12.0826978983498,12.7633329133836,14.1206492986173,14.4746403578856,..
China,CHN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.11,7.14,7.15,7.16,7.16,7.11,7.09,7.11,..,..
China,CHN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.9,11.93,12.1,12.08,12.37,12.07,12.95,12.43,..,..
China,CHN,Age dependency ratio (% of working-age population),SP.POP.DPND,36.489722882657,36.5541919887164,36.6549076506147,36.834603872708,37.1756398956484,37.7138573515833,38.4988746045366,39.4359455718714,40.4452687500938,..
Colombia,COL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,5610,6320,7290,7910,8190,7330,6460,5930,6190,..
Colombia,COL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,6326.54946861963,6726.83468623466,6926.62519869364,7177.46579753109,7441.31033370509,7572.36550490706,7626.00294628467,7613.72657656518,7698.41224485697,..
Colombia,COL,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,23.276260017192,23.8600943865467,22.2940550955115,25.3410599421907,28.4895768196333,39.6166246623569,43.5908611607917,41.5639758284568,42.2893607790469,..
Colombia,COL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.247,5.277,5.307,5.339,5.373,5.41,5.453,5.503,..,..
Colombia,COL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,16.779,16.458,16.186,15.945,15.725,15.515,15.308,15.098,..,..
Colombia,COL,Age dependency ratio (% of working-age population),SP.POP.DPND,51.1828701380576,50.1844963350859,49.3652725008578,48.6836787847257,48.0811238439972,47.5456427995586,47.0200235664726,46.5330306568285,46.1047242838133,..
Comoros,COM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1380,1400,1420,1490,1480,1390,1320,1280,1320,..
Comoros,COM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1315.21480648394,1336.43361143132,1346.23735348604,1373.36033013866,1369.17663091131,1352.12677184471,1350.16139637093,1355.5393964334,1362.63852837526,..
Comoros,COM,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,30.7173751138993,27.0064620887103,24.8795034450574,13.2181889049399,12.3310397704493,13.1615489844016,15.5970773898401,15.5475604145048,16.4622672631826,..
Comoros,COM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.244,8.065,7.897,7.744,7.608,7.491,7.389,7.298,..,..
Comoros,COM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,35.209,34.915,34.578,34.199,33.781,33.328,32.852,32.365,..,..
Comoros,COM,Age dependency ratio (% of working-age population),SP.POP.DPND,78.5527146954964,77.9914250015115,77.3958838781142,76.7866296327202,76.1709116976335,75.5470150702934,75.1340594704541,74.6279544791363,74.0505680594387,..
"Congo, Dem. Rep.",COD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,320,340,380,410,440,460,470,460,490,..
"Congo, Dem. Rep.",COD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,334.02157257299,345.266114849658,357.598295891314,375.219175499846,397.341670468064,411.020573085248,407.289643136075,408.924793379252,418.738623102101,..
