Country Name,Country Code,Series Name,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Low income,LIC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.83239898747855,5.93933312432266,5.62022162134492,5.48953700740084,5.47306241708934,5.49142425275695,5.47975485450016,5.37527956987873,..,..
Lower middle income,LMC,Age dependency ratio (% of working-age population),SP.POP.DPND,61.3809951963835,60.6750911898431,60.0990573881616,59.4930094369559,58.8792354801254,58.2850026402281,57.7230906548963,57.2926027843228,56.8804237698146,56.4790545284011
Lower middle income,LMC,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Lower middle income,LMC,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,0.74709085356065,..,..,..
Lower middle income,LMC,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,0.407488862972822,..,..,..,..,..,..,..
Lower middle income,LMC,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,1.8018207784066,..,..,..
Lower middle income,LMC,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,9.8077156934672,..,..,..,..
Lower middle income,LMC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,0.986123631392897,..,..,..,..,..,..,..
Lower middle income,LMC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,53.71471579793,62.2350202392576,68.7494031878679,72.0252251803923,78.6803028733978,79.2446932811275,78.1734100359604,79.4058110524874,..,..
Lower middle income,LMC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.82434510208678,3.72092631466397,3.68631185390455,3.77560533440299,4.01851050828925,3.92875603364852,3.95001113889422,3.95658262525654,..,..
Luxembourg,LUX,Age dependency ratio (% of working-age population),SP.POP.DPND,46.7464395527294,46.2780752983541,45.6812503337465,45.1232445374982,44.5956266848334,44.0882578426091,43.6206987844267,43.4344579441556,43.2085127434194,42.983721263996
Luxembourg,LUX,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,2.7643,2.7486,2.7761,2.7997,2.8564,2.9222,2.9234,3.0266,..
Luxembourg,LUX,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,11.7543,11.9619,12.2539,12.271,12.3171,12.3346,12.2408,12.3496,..
Luxembourg,LUX,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,84.35,75.83,..,..,..
Luxembourg,LUX,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,5.6,5.4,5.3,5.2,5.1,4.9,4.8,..,..,..
Luxembourg,LUX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,7639.63727141,7451.57472053,7165.35372097,7096.70351845,7535.91025734,7757.08855522,6353.28445855,6271.43758791,..,..
Luxembourg,LUX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.33958799,7.03064916,6.11205059,6.57173956,6.55510074,6.4285974,6.18960579,6.16378558,..,..
"Macao SAR, China",MAC,Age dependency ratio (% of working-age population),SP.POP.DPND,25.4109686949064,24.6367783618554,24.6395438294791,24.8230136477003,25.2428405950516,25.9408627963102,26.9139804892033,28.3587466487936,30.002589256257,31.8187699563829
"Macao SAR, China",MAC,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,Age dependency ratio (% of working-age population),SP.POP.DPND,87.6227262196001,86.414133731503,85.2903175777242,83.9855111243575,82.6042155095684,81.2870380837553,80.1069430327836,79.1244034314456,78.2610468798527,77.4776203059341
Madagascar,MDG,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.1813,0.1953,0.144,0.1427,..,0.1812,..,..,..,..
Madagascar,MDG,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,0.243,0.2233,0.2179,0.2174,..,0.1059,..,..,..,..
Madagascar,MDG,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,0.61,..,..,0.78,..,..
Madagascar,MDG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,0.2,..,..,..,..,..,..,..,..
Madagascar,MDG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,20.0691574,21.95881931,22.66598263,17.63762225,19.53075654,22.99713268,22.13168481,24.11914971,..,..
Madagascar,MDG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.82792224,5.32037158,4.9819346,3.97327766,4.22997193,5.08265223,5.50418518,6.00363747,..,..
Malawi,MWI,Age dependency ratio (% of working-age population),SP.POP.DPND,96.6611539601356,96.1066794854261,95.7121031372303,94.8917146237348,93.7863763847679,92.5638812326138,91.2925372585311,89.865093772243,88.486814490636,87.0827689996355
Malawi,MWI,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Malawi,MWI,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.018,0.019,..,..,..,..,..,0.0157,..,..
Malawi,MWI,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Malawi,MWI,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,0.327,0.283,..,..,..,..,..,0.2528,..,..
Malawi,MWI,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,0.47,..,0.43,..,..
Malawi,MWI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,1.3,..,..,..,..,..,..,..
Malawi,MWI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,34.79434998,33.22835282,38.38077056,31.75400262,38.54927575,34.41162976,34.00190172,29.58739886,..,..
Malawi,MWI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.26966223,7.24141071,7.49375141,8.47896858,11.57910734,9.71204623,9.33346903,9.83034233,..,..
Malaysia,MYS,Age dependency ratio (% of working-age population),SP.POP.DPND,50.1437664414901,49.0297020350074,47.9577680119151,47.0783566436344,46.3271449031341,45.6572365946009,45.0645499959841,44.7583986472209,44.4622095466933,44.2312438474242
Malaysia,MYS,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Malaysia,MYS,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,1.1731,1.2784,1.3273,..,..,1.5132,..,..,..
Malaysia,MYS,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,0.435,..,..,..,..,..,..,..,..
Malaysia,MYS,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,3.2085,3.3893,3.8008,..,..,4.0718,..,..,..
Malaysia,MYS,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,12.2,..,..,..,..,11.43,..,..
Malaysia,MYS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.8,1.8,1.79,1.9,..,..,1.9,..,..,..
Malaysia,MYS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,251.40618198,292.89069346,352.59342029,382.28925137,388.6967655,421.96938891,376.05735815,361.52197369,..,..
Malaysia,MYS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.32245725,3.22872473,3.38865622,3.54644915,3.57183876,3.77302208,3.89755195,3.80219497,..,..
Maldives,MDV,Age dependency ratio (% of working-age population),SP.POP.DPND,44.4858743202911,42.5452306157288,40.250869898561,38.1040620784603,36.2492787452791,34.7613412473204,33.6122582047381,32.634059941704,31.8797571764456,31.3219385988143
Maldives,MDV,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Maldives,MDV,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.4838,1.4403,..,..,..,1.8863,3.1381,1.0379,..,..
Maldives,MDV,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,1.57,1.777,..,..,..,1.424,..,..,..,..
Maldives,MDV,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,5.2073,5.1248,..,..,..,5.7227,7.1463,3.9504,..,..
Maldives,MDV,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,6.73,..,..,..,..
Maldives,MDV,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.3,..,..,..,..,..,..,..,..,..
Maldives,MDV,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,667.7262261,602.6596615,585.92297425,648.14601734,674.59653406,716.18925373,852.14907806,1047.8439321,..,..
Maldives,MDV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.09288165,8.48759024,7.92251577,8.67304801,8.14059515,7.90784106,8.89896749,10.61083995,..,..
Mali,MLI,Age dependency ratio (% of working-age population),SP.POP.DPND,100.960699219569,100.936430726891,101.730074516625,102.151782299727,102.276608232222,102.191505846272,101.934632282416,101.517102072677,100.955473439695,100.203071201374
Mali,MLI,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Mali,MLI,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.0922,0.1019,0.1035,0.1069,..,..,..,0.1393,..,..
Mali,MLI,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.008,0.007,..,..,..,..,..,..,..,..
Mali,MLI,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,0.443,0.4454,0.3671,0.3765,..,..,..,0.382,..,..
Mali,MLI,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,1.05,..,..,..,..
Mali,MLI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,0.1,..,..,..,..,..,..,..,..
Mali,MLI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,32.72717307,31.36370581,34.23571815,34.216301,42.195893,38.01019679,30.83265288,29.7866224,..,..
Mali,MLI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.69533048,4.42758352,4.0996496,4.40167302,5.24919197,4.48112201,4.11122936,3.81961944,..,..
Malta,MLT,Age dependency ratio (% of working-age population),SP.POP.DPND,43.818077851076,44.2645088314626,44.9468288844164,45.8314092971742,46.9170888848267,48.1117799030668,49.2960439582558,50.5728882495908,51.7842837729583,52.9664475390855
Malta,MLT,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Malta,MLT,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,3.073,3.0738,3.1525,3.2818,3.4641,3.6795,3.826,..,..,..
Malta,MLT,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Malta,MLT,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,6.631,7.1858,7.4474,7.4596,7.8639,8.9145,8.95,..,..,..
Malta,MLT,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,85.71,84.85,..,..,..
Malta,MLT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.9,4.5,4.4,4.7,4.8,4.7,..,..,..,..
Malta,MLT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,1677.43002608,1733.07004435,1960.42581109,1984.60028068,2289.64442098,2463.71552684,2249.91004879,2327.78190367,..,..
Malta,MLT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.08034405,8.2099066,8.55447325,8.99784541,9.53557897,9.41760996,9.35561461,9.29531092,..,..
Marshall Islands,MHL,Age dependency ratio (% of working-age population),SP.POP.DPND,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,0.6107,0.6286,0.4554,..,..,..,..,..,..
Marshall Islands,MHL,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,2.4237,3.7143,3.5484,..,..,..,..,..,..
Marshall Islands,MHL,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,16.98,..,..,..,..,..,..,..
Marshall Islands,MHL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.7,2.7,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,611.17700688,607.47156891,627.64580716,657.21145776,703.69048927,650.09032478,768.34054799,851.3429126,..,..
Marshall Islands,MHL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,20.89985686,19.30102848,19.06229249,18.70850108,19.45022618,18.79151803,22.62079944,23.28730052,..,..
Mauritania,MRT,Age dependency ratio (% of working-age population),SP.POP.DPND,80.4957743122653,79.8459710883111,79.4069171396978,78.9474192406831,78.4670463061354,77.9479089096271,77.3792521166881,77.0932110499136,76.6574472254019,76.1316632100207
Mauritania,MRT,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.1269,0.1515,..,..,0.068,0.1531,0.1655,..,0.179,..
Mauritania,MRT,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,0.3,..,..,..,..,..
Mauritania,MRT,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,0.6568,0.7766,..,..,0.667,0.9464,0.9892,..,1.0341,..
Mauritania,MRT,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,40.80838534,40.0749762,44.00234112,45.67228009,51.85372351,55.47625522,53.61152776,46.77139384,..,..
Mauritania,MRT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.90701488,3.33470142,3.16638586,3.34404904,3.62819069,4.20351497,4.64444537,4.2410152,..,..
Mauritius,MUS,Age dependency ratio (% of working-age population),SP.POP.DPND,42.4980094836538,41.989418926699,41.4821233095685,41.2929065646622,41.3405336935759,41.4549872504356,41.5514542992188,41.5323005231262,41.4608145490829,41.3784280248856
Mauritius,MUS,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.1857,1.2019,1.4468,1.3739,1.6299,1.9321,2.0246,..,..,..
Mauritius,MUS,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,2.8135,2.8846,2.9337,2.9815,3.157,3.2811,3.3831,..,..,..
Mauritius,MUS,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,17.58,..,..,..,..
Mauritius,MUS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,3.4,..,..,..,..,..,..,..
Mauritius,MUS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,310.14740274,367.12081053,396.63023632,398.15907618,452.51403936,559.5051151,529.16140764,553.09652768,..,..
Mauritius,MUS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.36723957,4.71432077,4.40558819,4.36008661,4.76065993,5.57696903,5.78975132,5.745666,..,..
Mexico,MEX,Age dependency ratio (% of working-age population),SP.POP.DPND,56.2226233517024,55.4022544659792,54.6101010316987,53.948481109253,53.3853100322534,52.8612307524031,52.3477199261289,51.9253744461321,51.4692412700746,51.0129948030625
Mexico,MEX,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,1303,..,..,..
Mexico,MEX,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.959,2.1747,2.0405,2.0497,2.0915,2.1383,2.2513,2.2478,..,..
Mexico,MEX,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,2.371,2.3455,2.4378,2.4738,2.5335,2.5964,2.6686,2.9,..,..
Mexico,MEX,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,..,..,..,..,..
Mexico,MEX,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.6,1.7,1.5,1.5,1.6,..,1.5,..,..,..
Mexico,MEX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,450.0320173,518.5691457,547.26999093,562.92927171,604.30980707,585.89498753,525.18623323,461.78664709,..,..
Mexico,MEX,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.7753706,5.75136576,5.52097397,5.66298734,5.81035295,5.53723009,5.65276786,5.46900124,..,..
"Micronesia, Fed. Sts.",FSM,Age dependency ratio (% of working-age population),SP.POP.DPND,65.5307109903712,63.678149950695,62.1422525939626,60.5240925917392,59.0098474840879,57.7721652814895,56.8391640621624,56.1318015044411,55.7277185530857,55.5307015727048
"Micronesia, Fed. Sts.",FSM,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.1923,0.177,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,3.6058,3.319,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,..,..,7,..,..
"Micronesia, Fed. Sts.",FSM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.2,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,338.08445556,371.0398008,387.47970387,377.31737244,363.46136044,350.07164667,368.02100755,386.6940552,..,..
"Micronesia, Fed. Sts.",FSM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,12.50792171,12.94466667,12.89123794,11.94296024,11.92774367,11.45053532,12.20112314,12.56300745,..,..
Middle East & North Africa,MEA,Age dependency ratio (% of working-age population),SP.POP.DPND,56.0755719002505,55.4438709571204,54.9218380431138,54.6050141891733,54.4601523694922,54.4232672444845,54.4429880271538,54.7410423458504,54.9555440783037,55.1284292159861
Middle East & North Africa,MEA,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,1.25940059965317,..,..,..
Middle East & North Africa,MEA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,2.31524186548535,..,..,..
Middle East & North Africa,MEA,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,21.6960555020447,..,..,..,..
Middle East & North Africa,MEA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.62501364348276,1.68764488706148,1.35669311177354,1.01936248976159,1.31563228854746,1.62848507118594,..,..,..,..
Middle East & North Africa,MEA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,319.280654547747,341.683346168598,391.393192044563,412.77042039253,429.78370093697,452.142423282359,424.996059702215,437.955609851191,..,..
Middle East & North Africa,MEA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.04068365260673,4.73898105371138,4.65704388365806,4.69740176878657,4.69004301344679,5.0944003145726,5.56399759113979,5.5875383209676,..,..
Middle East & North Africa (excluding high income),MNA,Age dependency ratio (% of working-age population),SP.POP.DPND,58.0418892861822,57.583081873248,57.2277273192076,57.0627111233443,57.0522534895446,57.129822752049,57.2456067632025,57.6144305387167,57.8773891964625,58.0781613236224
Middle East & North Africa (excluding high income),MNA,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,1.0694376664304,..,..,..
Middle East & North Africa (excluding high income),MNA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (excluding high income),MNA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,1.75260367546105,..,..,..
Middle East & North Africa (excluding high income),MNA,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,20.2373473405874,..,..,..,..
Middle East & North Africa (excluding high income),MNA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.51344452000189,1.58843149646859,1.23330757247811,0.827081150184223,1.16300785053231,1.51669671692738,..,..,..,..
Middle East & North Africa (excluding high income),MNA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,204.36395677513,224.766307692827,254.56598096138,263.146306237224,251.474004756492,251.058481405399,232.945129876987,245.034653542139,..,..
Middle East & North Africa (excluding high income),MNA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.6196660778166,5.49045609822304,5.55069538001865,5.60141717370131,5.29104609382484,5.63260770741013,5.95302964612173,6.13253220464562,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,Age dependency ratio (% of working-age population),SP.POP.DPND,57.7469308607598,57.3023679116142,56.9583296282237,56.8067860747816,56.8110290486965,56.9031806784139,57.0325766350287,57.4147570514607,57.6905775981193,57.9021291534873
Middle East & North Africa (IDA & IBRD countries),TMN,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,1.0694376664304,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,1.75260367546105,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,20.2373473405874,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.51344452000189,1.58843149646859,1.23330757247811,0.827081150184223,1.16300785053231,1.51669671692738,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,204.36395677513,224.766307692827,254.56598096138,263.146306237224,251.474004756492,251.058481405399,232.945129876987,245.034653542139,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.6196660778166,5.49045609822304,5.55069538001865,5.60141717370131,5.29104609382484,5.63260770741013,5.95302964612173,6.13253220464562,..,..
Middle income,MIC,Age dependency ratio (% of working-age population),SP.POP.DPND,52.3181595057018,51.8784021049876,51.5799096343145,51.2966362376885,51.0490910729519,50.8659369860887,50.7578708835187,50.7943955951062,50.879838949243,50.9917308624994
Middle income,MIC,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,..,..,..,..,..,1.32241987324859,..,..,..
Middle income,MIC,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Middle income,MIC,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,2.58887935488865,..,..,..
Middle income,MIC,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,..,24.4916834757013,..,..,..,..
Middle income,MIC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,2.40067312058978,..,..,..,..,..,..,..
Middle income,MIC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,170.999375959255,203.919721756457,236.008380906094,251.127116705818,268.359742270789,276.913358840165,265.617577193818,254.992834822211,..,..
Middle income,MIC,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.22452086713212,5.22310356553238,5.20051811265722,5.25034231771536,5.33252827164298,5.38909727444837,5.39944811670987,5.42047029379943,..,..
Moldova,MDA,Age dependency ratio (% of working-age population),SP.POP.DPND,36.8224886493058,36.3554061441077,35.8756686941228,35.3967775776982,34.9809926314679,34.7631563191787,34.8451926342008,35.5039940243186,36.4726854372576,37.6076817579593
Moldova,MDA,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,4898,..,..,..,..
Moldova,MDA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,..,2.439,2.4673,2.4695,2.5619,2.5389,3.2002,..,..,..
Moldova,MDA,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,5.8438,5.8368,5.7957,5.6736,5.5006,4.5113,..,..,..
Moldova,MDA,"Specialist surgical workforce (per 100,000 population)",SH.MED.SAOP.P5,..,..,..,..,49.37,86.12,..,..,..,..
